Unique Id,Price
11001,415031.44260112796
11002,993757.9666537767
11003,1554645.2642142305
11004,2253768.417027181
11005,2880213.1147855166
11006,2702226.582091606
11007,3294201.7536276355
11008,2537703.254763853
11009,369865.29893485334
11010,1389910.1221074334
11011,3689480.3921535583
11012,1497117.0982979785
11013,1586523.8302698582
11014,2039739.981487673
11015,660168.0975383396
11016,997005.3636510414
11017,2219596.8025834905
11018,275887.56984119694
11019,722442.9315358675
11020,431296.7039712949
11021,260305.1773814874
11022,734901.4180689605
11023,355308.2810887566
11024,504931.54311155167
11025,1382850.0091616292
11026,3503621.2961070505
11027,995111.3986724813
11028,440737.38851128495
11029,800455.5532384508
11030,1481485.8967185132
11031,666793.2550189312
11032,586368.9692405771
11033,1220958.3140160365
11034,1282218.0188005972
11035,795505.6355065806
11036,333749.6220059243
11037,669712.9482823109
11038,898683.3358536557
11039,925223.0586340844
11040,766413.8266220405
11041,2393525.4905573186
11042,280140.1913063354
11043,1070639.6292248059
11044,268899.100492199
11045,641475.7365039857
11046,630831.7743788087
11047,1371441.3710138702
11048,712363.7754099619
11049,2082089.7558324344
11050,1370844.2759438942
11051,347144.55237178225
11052,763917.8992627062
11053,2039739.981487673
11054,915534.4015781947
11055,138147.55636773058
11056,1620087.4402720018
11057,487595.41474069457
11058,1248259.1557000207
11059,371911.1975905376
11060,1019307.2123908725
11061,181940.38301589875
11062,892814.6896862114
11063,2007445.9642086995
11064,559264.6244439649
11065,751685.5527162992
11066,322409.2334580869
11067,2691158.373231097
11068,954078.7728725061
11069,641566.3054090658
11070,1626778.6832623668
11071,1526501.7537714317
11072,2288062.493163055
11073,632041.1019774395
11074,2015737.891499763
11075,865853.4638569606
11076,688259.6206764504
11077,325146.1991375078
11078,371752.4867229696
11079,878765.733729168
11080,2707018.98208328
11081,341768.49521319417
11082,602277.1502180169
11083,1037495.4601037622
11084,429394.77665871824
11085,450248.65590957674
11086,143985.04307107007
11087,579118.2525471385
11088,134871.55649300266
11089,946975.9100074675
11090,631122.0764012666
11091,2278169.0906825513
11092,2583596.542727516
11093,148817.33914810335
11094,3052836.8161843033
11095,590569.9048358075
11096,485309.7944604295
11097,750462.4392125274
11098,1051022.3821841292
11099,1488068.9192226015
11100,2374100.264183325
11101,988402.8783784758
11102,725404.8623719286
11103,403252.5260981617
11104,999725.2277603414
11105,391140.7704030865
11106,778308.4555550616
11107,3637949.8723549535
11108,420206.53864916693
11109,1672479.6173513976
11110,279256.23730308446
11111,425829.652848642
11112,238677.64111510816
11113,1668628.6636006797
11114,5030656.0345262755
11115,485309.7944604295
11116,135577.95232704247
11117,495995.3828193704
11118,353707.83810330083
11119,1863843.463872559
11120,962108.2896150226
11121,1721494.717208803
11122,703821.3197152187
11123,239826.7195284885
11124,1692321.0438311337
11125,833520.438985287
11126,293393.9398330383
11127,678963.4748766613
11128,575980.1920797831
11129,1863843.463872559
11130,2277983.497861723
11131,678091.9647097215
11132,810590.2124398736
11133,350454.066900358
11134,2619238.5921224984
11135,955226.2122810837
11136,312094.36701190774
11137,392414.0729611725
11138,1068636.856147828
11139,517709.3554052963
11140,2920564.5872441186
11141,1601461.3410746339
11142,1108695.820973326
11143,768887.7271099675
11144,2086291.9180405266
11145,470952.0821612699
11146,1076888.4525007997
11147,1076958.9308693097
11148,1433305.0224460433
11149,1138590.0382073764
11150,916221.6388249192
11151,843452.8956967972
11152,1481333.6291584368
11153,3280233.0406959164
11154,1668628.6636006797
11155,1553804.557870718
11156,956107.6485916654
11157,164242.00272941365
11158,997005.3636510414
11159,879569.9915618859
11160,778308.4555550616
11161,611865.7909299763
11162,1258319.9569528063
11163,700255.6745029787
11164,1438495.090341817
11165,1018733.7347126798
11166,2538566.0894618933
11167,204414.0583808624
11168,945198.6177506465
11169,959990.1179720723
11170,644931.6623772442
11171,1615726.572110195
11172,1101183.7241006673
11173,961603.35653734
11174,1839632.048881568
11175,504372.0860378368
11176,873565.9140779951
11177,555960.9641967326
11178,2888023.094041279
11179,1127289.07337461
11180,1274180.0840212167
11181,536715.2066559336
11182,2063498.2072358604
11183,903438.1346741036
11184,329890.9743206461
11185,342012.5564736094
11186,1493093.4291424477
11187,201365.69484153602
11188,744530.613212967
11189,599820.3854035572
11190,659753.500469585
11191,892005.1891997878
11192,951551.8245788707
11193,2179473.0291724564
11194,909615.6624469474
11195,461690.59010024194
11196,375299.22660816205
11197,670022.3392464203
11198,3620787.1893811887
11199,435709.9801917576
11200,508581.95782221964
11201,584899.5750150785
11202,923923.0252901766
11203,1388839.1623189102
11204,1215565.2808958397
11205,550306.3785286733
11206,766426.7851144372
11207,1399992.3331362929
11208,1192247.4827346492
11209,752506.3619820761
11210,741696.647011235
11211,1526558.9395858587
11212,521238.9004980875
11213,1747437.3813914761
11214,1491671.389023278
11215,422695.9199969212
11216,1561934.8458333171
11217,1337483.7290991137
11218,283633.24104111333
11219,387317.47069969925
11220,335061.4341238073
11221,1969959.667782111
11222,961603.35653734
11223,981207.42677328
11224,591254.7666551388
11225,373749.3445785138
11226,406738.04234923323
11227,568316.6754473055
11228,2448681.0629733177
11229,1145952.0251035485
11230,1084398.9306163148
11231,1731530.3971371746
11232,928333.3709656826
11233,975047.4742960874
11234,578990.1124536215
11235,1601554.7630986355
11236,2974742.6137471055
11237,568316.6754473055
11238,306081.4610467271
11239,1573983.6908057416
11240,695244.750223631
11241,1682609.2239720395
11242,920340.5389515208
11243,956650.0797663104
11244,881349.1816652206
11245,4871704.854338944
11246,375044.0360948857
11247,2014999.5077164946
11248,1545567.1150867264
11249,141230.3507582629
11250,1387786.8682911308
11251,477997.0107869757
11252,562115.7101344591
11253,1072776.7312937
11254,495551.4234566639
11255,1991645.4564569353
11256,802045.5662005141
11257,665154.9890452708
11258,1437881.6943313202
11259,290285.5378763668
11260,1856991.2380220143
11261,617113.1308398984
11262,320701.32080918225
11263,1271687.3912867047
11264,776654.5372485837
11265,112844.10428244513
11266,778634.6362716588
11267,350288.613706407
11268,420206.53864916693
11269,1499517.2911631907
11270,1072776.7312937
11271,495551.4234566639
11272,742890.68753247
11273,712061.789489949
11274,695357.3459223753
11275,2053587.3676953819
11276,307440.5140801412
11277,398357.19223815284
11278,1457217.0895646855
11279,409471.50731467595
11280,818652.6716073147
11281,1619278.6846114837
11282,1496230.32133983
11283,851977.2400931746
11284,1751346.0590480173
11285,1187618.782280627
11286,539237.926144821
11287,638631.6414970965
11288,508622.3421840008
11289,385078.69702466414
11290,178307.57500490022
11291,732817.8421731403
11292,878765.733729168
11293,2004275.9560484951
11294,1748794.9898300504
11295,694073.9747426792
11296,985978.8803710542
11297,569564.748310972
11298,384895.35982662876
11299,1966969.3272742685
11300,298823.32626197493
11301,787945.1618189547
11302,1692321.0438311337
11303,197086.0958298264
11304,1793533.3745180974
11305,1462648.1044910399
11306,2024428.5124772764
11307,103666.19528151871
11308,840554.1151466819
11309,835626.8202904388
11310,905680.4423243944
11311,733127.336323936
11312,797606.47095393
11313,543102.0028694061
11314,775986.8849769006
11315,597016.5175860749
11316,956107.6485916654
11317,741218.3789057238
11318,936780.58135871
11319,1576240.7790137061
11320,1590592.3731740776
11321,1066042.8379740606
11322,3778454.0559697994
11323,782034.6198828202
11324,1070520.534635724
11325,904304.2114701676
11326,1548678.4883781022
11327,272533.72359317134
11328,716192.6004431392
11329,601183.6882558593
11330,714737.2313028949
11331,1124341.4359874672
11332,359902.87724641117
11333,988207.4987657673
11334,1030530.4364377118
11335,2649568.129678845
11336,1652747.0352836733
11337,561752.5040596136
11338,1517253.7207077686
11339,743076.1901761313
11340,1204052.234908382
11341,1670739.823808933
11342,809458.4845082728
11343,1006068.9356092112
11344,904573.036612925
11345,200027.62987818857
11346,3184195.189239616
11347,321291.80286666035
11348,1635914.7275395931
11349,665154.9890452708
11350,1861297.2848872521
11351,492758.6167562233
11352,440607.50676245545
11353,726832.8971102365
11354,1552239.7302087694
11355,797701.3375854989
11356,899028.3563421341
11357,578990.1124536215
11358,1875398.5796889383
11359,308861.3200989353
11360,826343.2968510782
11361,213765.48742458227
11362,949990.136382539
11363,2555882.867169615
11364,112792.42254593244
11365,871496.9523137609
11366,1312478.069496928
11367,989368.6074629631
11368,971465.5479975246
11369,375266.31912602053
11370,1288553.3611282913
11371,446035.7486086574
11372,2218481.344157238
11373,1990648.0332698338
11374,568446.8419767617
11375,765603.0656749724
11376,473757.81589677674
11377,1756421.23858613
11378,1242433.3018161596
11379,994461.9888837569
11380,75684.19696850066
11381,1540042.6411534543
11382,161966.7401864323
11383,923396.8748896361
11384,694803.5265085547
11385,434680.2398091145
11386,1366821.2820395934
11387,1424417.9369527146
11388,1365113.0480689583
11389,543712.236030602
11390,1669821.7174848663
11391,823236.9793290419
11392,1085017.6779742886
11393,101266.18375948697
11394,762744.0711080531
11395,731675.0421036225
11396,1030879.304767752
11397,962220.2758936477
11398,1070639.6292248059
11399,944108.4173981228
11400,591819.6888775143
11401,1991424.8470456484
11402,1394369.9660367193
11403,212424.86650392012
11404,1160394.979108091
11405,596923.4400351552
11406,747054.7338088343
11407,1271687.3912867047
11408,1954862.6718076228
11409,550258.1377266733
11410,263191.0935728742
11411,1956409.3216235582
11412,1178238.3976298966
11413,2028125.1784194943
11414,606945.6882705081
11415,1977272.689216598
11416,1520761.3044605237
11417,1372507.7939985848
11418,1406745.044477116
11419,989368.6074629631
11420,2068566.033640913
11421,495428.5062119342
11422,224091.66030395837
11423,1074023.7382318487
11424,575963.3277138622
11425,225934.5956869655
11426,588804.3053325163
11427,665154.9890452708
11428,915832.2222022186
11429,510165.84845843754
11430,751994.9398212032
11431,1405966.6039950158
11432,424906.3800938488
11433,1086811.1705387456
11434,2361103.9909222247
11435,1468095.8186322758
11436,634830.9921911093
11437,1077576.895021264
11438,32870.28466569643
11439,2214562.0831689257
11440,4502549.422208601
11441,107554.20836872552
11442,1183560.581420808
11443,1390150.1879177392
11444,322797.6679156949
11445,442493.8177579557
11446,2888023.094041279
11447,49418.564498049454
11448,570906.3686820291
11449,516762.035928081
11450,151512.35568545462
11451,975336.191146761
11452,1596469.9929324137
11453,151030.0365402475
11454,188734.85163891813
11455,1843806.6467741984
11456,123269.50049354143
11457,724316.3598895823
11458,985572.5814918661
11459,665154.9890452708
11460,1547218.4325306916
11461,777600.8255433858
11462,476609.07138994546
11463,834556.6713127902
11464,971465.5479975246
11465,2255998.2696377523
11466,122678.87557700707
11467,800296.9219273744
11468,215691.09444292792
11469,2111559.1181930364
11470,2271268.1981606786
11471,2708134.4902337296
11472,2613487.835767164
11473,75355.05417489039
11474,1715686.697087865
11475,829283.677664585
11476,2025725.6578208264
11477,1026824.4798319095
11478,398752.89893650333
11479,1585118.7739845198
11480,1772133.973806415
11481,199506.03139690388
11482,898786.3200350152
11483,2370020.3256183015
11484,1548678.4883781022
11485,293805.26349065016
11486,1098047.9313765094
11487,666235.8625085813
11488,296137.9327424042
11489,1984559.7081014307
11490,512526.75626018515
11491,741060.3700991978
11492,1969959.667782111
11493,827026.4098368938
11494,3057141.090534184
11495,1796956.745563049
11496,2001071.2936954545
11497,710415.0241768478
11498,231630.0012732135
11499,504132.3427804507
11500,2248113.459731491
11501,496336.1102489705
11502,1872117.7749734633
11503,571959.0647666423
11504,-14592.423290300823
11505,611313.7615160508
11506,787884.5240750208
11507,549436.6768206175
11508,1824136.9164627157
11509,669219.0805367173
11510,1230751.871450359
11511,886914.9793315172
11512,1943466.4355753264
11513,561752.5040596136
11514,330043.8525991009
11515,134457.21619095313
11516,901884.0730881527
11517,1254931.5742053448
11518,2988880.2594809746
11519,572826.2424984293
11520,763602.5482370496
11521,4145739.905685304
11522,1205742.9184184298
11523,1057699.5603724807
11524,618302.7975169283
11525,109474.07466305507
11526,763917.8992627062
11527,419508.47473999945
11528,669712.9482823109
11529,981902.8454830883
11530,804940.137542698
11531,261956.392787195
11532,966188.3870547762
11533,233365.97512736614
11534,188734.85163891813
11535,616262.8134933707
11536,1551709.5207071968
11537,385548.2307954744
11538,784189.2742939793
11539,386679.10503278166
11540,975163.9040945019
11541,665154.9890452708
11542,1623571.3876745882
11543,958472.9200401441
11544,464814.37526051706
11545,186320.3893720642
11546,2969332.158299029
11547,845320.3735178888
11548,1072313.8389072306
11549,195266.2279359626
11550,820399.9781969116
11551,683702.078035411
11552,959828.3081850049
11553,1646240.343606681
11554,1863843.463872559
11555,262800.722150989
11556,424578.9040954968
11557,1780369.076108527
11558,517054.3957902025
11559,359238.0040593539
11560,1215565.2808958397
11561,301775.50856330676
11562,1392434.375933563
11563,401500.5980477424
11564,279703.5964457994
11565,493569.0830541659
11566,965644.0977202579
11567,1750521.828562375
11568,290132.0515149589
11569,1779132.8027583477
11570,208200.65445095362
11571,532701.0335139292
11572,1844275.7063716822
11573,1145438.3020943413
11574,1672336.1441619734
11575,1360101.20205541
11576,200027.62987818857
11577,282849.4747068242
11578,2107877.673653985
11579,526063.4530709875
11580,2816863.7583642565
11581,537978.5703354091
11582,442669.37051044754
11583,1115971.1717325004
11584,665154.9890452708
11585,116277.49431078362
11586,246456.61180162756
11587,311085.6074151585
11588,962220.2758936477
11589,883180.1909709899
11590,1584625.4493787368
11591,393882.85490821966
11592,204171.29142768294
11593,1695098.0931159798
11594,1160957.8092612023
11595,1333525.6471001953
11596,1241522.2573303466
11597,2015737.891499763
11598,724298.4657997398
11599,681382.5099811511
11600,819862.4790183991
11601,1296682.2951842563
11602,1346833.7894948137
11603,452349.7738732838
11604,102070.63418188911
11605,346589.1317737959
11606,2650565.954890319
11607,665191.7069478807
11608,1185520.480571066
11609,1518465.7663139484
11610,915921.7573002157
11611,1669851.7280252553
11612,1396367.8242918223
11613,997371.2297193854
11614,3297124.781911619
11615,1152266.5015302466
11616,804940.137542698
11617,793081.2053544687
11618,1604534.7907705433
11619,647158.4948526659
11620,689314.6570839329
11621,1622984.2898007296
11622,1674342.7251787889
11623,1270240.1117619728
11624,665154.9890452708
11625,1413223.3226325891
11626,1540325.1074229146
11627,2650306.5862196665
11628,592913.7566705538
11629,734178.5354179436
11630,156522.28868292086
11631,835626.8202904388
11632,665154.9890452708
11633,801647.3953752562
