Unique Id,Price
11001,379111.31836088153
11002,992651.1999059228
11003,1528829.9147914199
11004,2360526.5546038006
11005,3001094.5117497873
11006,2616717.879450445
11007,3291851.510209555
11008,2502721.9042519997
11009,345957.4777184535
11010,1409373.327067104
11011,3451202.65987152
11012,1484497.8920073349
11013,1583943.2161556175
11014,1955570.8211036143
11015,672645.5124580491
11016,1024599.5881292777
11017,2341358.3999441373
11018,270641.9433535
11019,710364.9740232388
11020,463451.6292555854
11021,213848.4650899092
11022,724437.7603733912
11023,362163.88153480063
11024,506875.25450851733
11025,1440656.6571220034
11026,3476791.340996405
11027,1006830.3364932609
11028,424528.89431345323
11029,767177.1813731869
11030,1519369.2750233775
11031,650166.7404549292
11032,567008.5957756462
11033,1197492.1492813379
11034,1281530.636369146
11035,771226.3674522459
11036,337048.1671094779
11037,684900.3066366668
11038,896642.3003165568
11039,899822.5901502719
11040,771447.23346611
11041,2154880.083698076
11042,277113.9028914586
11043,988065.6059549829
11044,285653.4193540529
11045,760944.4470137957
11046,681337.1690181377
11047,1278989.331239255
11048,694761.2658207946
11049,2169586.0921351495
11050,1310700.2874264382
11051,357533.9309620484
11052,727672.3379503994
11053,2067264.127772085
11054,876647.0216589357
11055,156932.102088655
11056,1581195.2882101822
11057,571268.9288623801
11058,1354395.0846786306
11059,396427.38116481534
11060,1041915.3071814266
11061,178541.55473916
11062,897957.173484419
11063,1880042.2332262874
11064,542320.4143812212
11065,709674.4921061455
11066,247760.42620606787
11067,2758371.029919757
11068,1007859.3603127121
11069,666560.7290393785
11070,1519936.5859941063
11071,1531053.5644103305
11072,2248263.811147064
11073,625021.0345333358
11074,1997020.1144074635
11075,886931.2640537345
11076,676621.4863718163
11077,334736.02474558784
11078,354363.9274975755
11079,884735.3026730266
11080,2702757.234782368
11081,438692.54340444354
11082,592756.5217694484
11083,1092543.5672897974
11084,416183.54717600165
11085,444974.2748781558
11086,142332.21065777823
11087,611279.1924860087
11088,150832.05321074548
11089,898992.3051565335
11090,621573.5012069057
11091,2321358.8581699575
11092,2647410.082386814
11093,144569.2748819426
11094,3031875.177004676
11095,580985.1054993768
11096,449579.0675519677
11097,710959.9434964604
11098,1071634.4152775123
11099,1483813.5315071205
11100,2392311.864719542
11101,960172.4283919504
11102,846665.875057137
11103,467624.9277835607
11104,1002219.7944060552
11105,404481.2848368507
11106,773479.0895436081
11107,3772298.915637937
11108,424846.0019628806
11109,1764264.9402044283
11110,332895.23063789104
11111,415317.5606480121
11112,238290.6025548877
11113,1606525.9102022068
11114,5051795.843907023
11115,445061.396335445
11116,131777.72990227988
11117,511057.74018195184
11118,364426.5114323225
11119,1853335.5369875426
11120,959234.4753990162
11121,1625878.1555878236
11122,592745.7675328917
11123,253124.18293717114
11124,1715857.7508919646
11125,823975.6171879179
11126,264338.11302824866
11127,692990.9848750907
11128,625635.3556948534
11129,1875229.170035749
11130,2246334.0190327093
11131,649892.169466691
11132,776110.8946160473
11133,335148.93274359603
11134,2626126.1927790544
11135,941258.4981488799
11136,304253.08484276955
11137,393835.79151598015
11138,1005724.2491894037
11139,477380.21476689103
11140,2981301.368855429
11141,1692177.0760588134
11142,1137338.7842665866
11143,783499.7142353833
11144,2092466.0250297298
11145,598855.9014049612
11146,1040976.8364631468
11147,1074638.2594208182
11148,1374119.1559947354
11149,1085993.7469927536
11150,894793.0236742782
11151,850035.0354931155
11152,1389661.8869332888
11153,3234239.3537725382
11154,1617799.8962161955
11155,1503742.8977219744
11156,945737.5556121272
11157,199815.74721504786
11158,1022248.96679827
11159,879531.8779472325
11160,777762.8132227713
11161,604912.6368575831
11162,1286056.3964552295
11163,685488.2916596435
11164,1398987.6498158376
11165,1019745.5391114468
11166,2576353.9998231796
11167,210445.25771602834
11168,917519.4306238097
11169,965926.3623963093
11170,651155.2278986095
11171,1511922.7731747394
11172,1105976.9298876426
11173,929847.221584873
11174,1868485.0576609815
11175,483512.34480094357
11176,829772.9073985559
11177,547617.5728154504
11178,2711489.944954488
11179,1120308.97002103
11180,1344884.989408508
11181,567817.8500464616
11182,2168910.987666863
11183,916289.344766082
11184,333242.417261596
11185,288473.0140492553
11186,1466815.0127437913
11187,198758.87842687857
11188,717657.8911994746
11189,527884.9990690434
11190,682604.5417985878
11191,978433.858027429
11192,965076.9492438904
11193,1974264.2148816164
11194,914866.3489400886
11195,471736.59627717035
11196,426145.76069504477
11197,750751.4520917331
11198,3407288.872687019
11199,424577.947610706
11200,551798.9976880946
11201,574157.0632523751
11202,880923.8794713632
11203,1484988.7394710113
11204,1230580.1175929327
11205,500667.95895517734
11206,748604.1996099664
11207,1381536.6440392183
11208,1154319.4819766954
11209,751526.2676557408
11210,773162.2622612021
11211,1522473.9071544455
11212,509451.1985996869
11213,1700868.8810255695
11214,1447998.2896289625
11215,416094.6861328213
11216,1755947.1305016067
11217,1417530.6956100313
11218,295865.82905856584
11219,373056.77301246964
11220,336265.98898004345
11221,1975542.5968505552
11222,929867.6112875169
11223,1028371.0572543698
11224,624443.8766142969
11225,364440.52765217575
11226,270524.65859161195
11227,569453.7234162721
11228,2388609.70629738
11229,1129249.0895179042
11230,1097717.3724063614
11231,1794888.4057098017
11232,893787.0775288187
11233,961829.0743406488
11234,571210.9033623466
11235,1660806.9478423388
11236,3306986.378887205
11237,558526.6002795253
11238,310626.7079573902
11239,1404923.5927165942
11240,679074.9953764172
11241,1682791.1573729438
11242,935454.2614330163
11243,873456.6288942796
11244,962142.0130441794
11245,4851095.188600931
11246,389214.7279360648
11247,1980777.9565099096
11248,1493539.1387997915
11249,120829.36580806907
11250,1360240.891139457
11251,463834.0426320668
11252,557717.7836519753
11253,1045542.9486271755
11254,458773.8735050489
11255,2013312.6540519285
11256,773548.4761512706
11257,663107.4927693016
11258,1415717.017554198
11259,332518.2612218596
11260,2130683.9983233362
11261,608179.5802753359
11262,307189.46323159314
11263,1315512.547883797
11264,746676.5733836663
11265,99212.3596390138
11266,766485.7025812793
11267,434603.80212573026
11268,420117.52977694006
11269,1425227.0935528635
11270,1054593.9494883504
11271,487730.9738933948
11272,785414.2274160105
11273,704949.5074641237
11274,747439.6176264829
11275,2033879.8265116229
11276,330695.5625075858
11277,398061.39105677675
11278,1485508.7980098685
11279,419629.8289187112
11280,819120.8114733793
11281,1602542.3082398647
11282,1578477.652166355
11283,869943.6607194857
11284,1577387.6826921226
11285,1163055.7772244073
11286,518551.9982501025
11287,649960.9384766489
11288,530162.961221092
11289,366225.7284272988
11290,179329.48850163535
11291,697907.1461049757
11292,849164.68638028
11293,2036332.7125257405
11294,1818892.7366426783
11295,656681.924707758
11296,1005240.529082425
11297,560697.5012280374
11298,374080.6899032846
11299,1929158.0015035772
11300,280489.8043229192
11301,794329.4207253446
11302,1715026.72546081
11303,196548.22723741818
11304,1777344.3123802906
11305,1437164.251162176
11306,2028092.923113092
11307,101304.11811614728
11308,891257.2778070095
11309,847195.96474682
11310,926010.6879737201
11311,679101.72461846
11312,870216.3063871171
11313,536555.991710293
11314,775650.7223781663
11315,645360.2656680226
11316,952489.2148985823
11317,748701.40976407
11318,906747.3320614328
11319,1652383.2486326396
11320,1683076.567308312
11321,1092232.9866256542
11322,3801041.3739306205
11323,771589.4644097927
11324,1059129.4060814797
11325,856185.4625495969
11326,1513684.810255189
11327,262458.0881456611
11328,703601.5326636861
11329,625555.5889178909
11330,689057.5075589867
11331,1033389.2382272586
11332,307176.21474356996
11333,1094884.637862019
11334,1082442.2019851643
11335,2634300.1956933113
11336,1696459.0807704795
11337,554873.0839026606
11338,1538609.4885459351
11339,731114.8231066715
11340,1208995.686768355
11341,1602675.5825809734
11342,737871.9917760417
11343,1005172.125571924
11344,935706.7586520363
11345,165036.11532153364
11346,3108477.7811034936
11347,325784.89822876133
11348,1678819.6485303948
11349,669109.5179345108
11350,1847597.7051720137
11351,460368.4096561194
11352,428310.1622930624
11353,856289.6554646688
11354,1444082.9889106692
11355,768337.9585311266
11356,902568.7369635187
11357,576912.4474417461
11358,1758527.3994034845
11359,304125.02701608965
11360,856076.0729250881
11361,193539.86021159354
11362,906504.3422973179
11363,2602256.0441516107
11364,117973.5152042005
11365,862395.1204212077
11366,1236024.4126623827
11367,973401.3919104887
11368,994366.2643572928
11369,400548.58059587074
11370,1273449.238069834
11371,415960.830661722
11372,2279563.8192974557
11373,2008688.6449568323
11374,562592.1027863668
11375,744005.3760756734
11376,505129.2727418932
11377,1700619.943221696
11378,1198915.6097172652
11379,975573.8161775891
11380,-60695.25403902757
11381,1480992.0463309218
11382,190213.4445627016
11383,977239.9640855596
11384,704001.0789684382
11385,439884.7518521112
11386,1343777.6722424168
11387,1661777.8792266543
11388,1363466.9993777054
11389,540404.833640816
11390,1670043.1759667497
11391,810836.5772814337
11392,1071959.6502246358
11393,122046.8574047694
11394,730409.1178919716
11395,762704.8581407757
11396,1098411.6126016548
11397,942701.8093443336
11398,1105884.294803064
11399,924737.4163999093
11400,592251.6312626898
11401,1962205.17417433
11402,1246071.350654408
11403,243132.60204406976
11404,1160502.3351400737
11405,576852.3120372746
11406,755057.8956574252
11407,1306541.4343163222
11408,1959127.9705536813
11409,545184.0931257866
11410,264356.48952474026
11411,1994529.8611829558
11412,1215302.2143547777
11413,2036026.7292745844
11414,633519.5365071686
11415,1820815.3053251354
11416,1489954.864154011
11417,1371451.543379327
11418,1331999.365270533
11419,970963.907547439
11420,2119457.534935884
11421,506081.54267998773
11422,217027.5148390581
11423,1061367.1399668606
11424,556955.9545268968
11425,225586.39611858802
11426,579796.2190913417
11427,666617.0267421547
11428,889376.8270438984
11429,527136.0805140063
11430,720420.6305171818
11431,1378867.9758377464
11432,412181.1724567446
11433,1033761.7217433095
11434,2452904.479170074
11435,1355879.397722871
11436,635475.0513040746
11437,1054772.438559144
11438,5516.2032161762945
11439,2270021.304533801
11440,4240893.860301057
11441,103933.78058434658
11442,1221544.0951564305
11443,1371640.1208690703
11444,317575.625942741
11445,394189.8274322236
11446,2637891.683746903
11447,53372.343357522965
11448,564412.8718694748
11449,516184.36639855214
11450,130861.26521243196
11451,983627.0789050417
11452,1615550.1234116417
11453,146345.98445314897
11454,200010.76982090063
11455,1834530.0697151925
11456,89023.73639577655
11457,686731.7087488837
11458,1002742.5982933337
11459,660277.7789820728
11460,1551613.0061567605
11461,728021.7386951003
11462,445261.27140862023
11463,910484.0091639058
11464,965768.507488003
11465,2266831.2387203076
11466,107115.29192977092
11467,771277.5109069651
11468,230380.49780661057
11469,2095200.502879552
11470,2506796.1329966374
11471,2385770.001401187
