Unique Id,Price
11001,347985.707151852
11002,1146458.2056638189
11003,1496182.8687596172
11004,2355248.561257261
11005,2769911.8967751856
11006,2599416.0929654143
11007,3328654.9301748136
11008,2647764.172168772
11009,408214.08694510564
11010,1358771.4279081086
11011,3314420.765249777
11012,1448632.014308741
11013,1560057.546163966
11014,1955650.1419155402
11015,692301.5191074016
11016,1046393.0906075106
11017,2437624.4899518006
11018,280640.2366664146
11019,732021.0676741368
11020,459461.55316841445
11021,187378.75411849175
11022,746064.9655378818
11023,378897.53361226874
11024,562908.799786037
11025,1482088.8807938402
11026,3172721.302531721
11027,1075154.8013319466
11028,411884.2200190992
11029,815077.4121971632
11030,1524716.9694824957
11031,663482.4656662972
11032,630922.272052015
11033,1089468.9657860287
11034,1199933.0820615017
11035,792865.1463635109
11036,375688.142211564
11037,662103.3452427234
11038,898209.4666965853
11039,1013809.017463792
11040,762636.2338814323
11041,2059327.4844956761
11042,272652.70922008046
11043,1090925.912388052
11044,269832.97853721294
11045,695784.8548986166
11046,644340.2773024391
11047,1329799.900496255
11048,712415.8985659581
11049,2114950.8712988086
11050,1308043.2471871288
11051,334412.1122206445
11052,794562.126290672
11053,2097129.3361960105
11054,954637.9751852556
11055,114906.73855068564
11056,1585174.9816871462
11057,476533.3441173437
11058,1246302.3114700143
11059,350928.6813571923
11060,1117966.0847828137
11061,173837.12088724997
11062,873854.8736263465
11063,1817607.7790136265
11064,524358.0106483644
11065,818347.0215601404
11066,378260.1115574039
11067,2780452.286689477
11068,971983.4453693745
11069,681034.1772220655
11070,1713466.5110797447
11071,1493596.3401725378
11072,1999809.6534224388
11073,629609.5382743931
11074,2191148.177531017
11075,874442.5294686265
11076,699275.8854683412
11077,322006.9367645075
11078,170032.92365086247
11079,841143.9336571853
11080,2612175.0784026957
11081,287172.55759970925
11082,551640.1967356934
11083,991967.9799302706
11084,617195.7405245516
11085,432019.09154223895
11086,145347.6387367321
11087,561924.9240388765
11088,165287.17462742157
11089,930461.093751654
11090,715929.2312979328
11091,2302812.3302491526
11092,2676602.297161467
11093,184049.5290276989
11094,2942322.5687670293
11095,585965.2276788685
11096,517661.0727280113
11097,727802.1921277837
11098,1133672.9921457972
11099,1490749.6875598154
11100,2475295.666878089
11101,888902.8221986732
11102,787911.4646143443
11103,377456.0167802356
11104,1175808.247608579
11105,462649.91156676284
11106,667112.5436989003
11107,3856290.9615974855
11108,427210.7212258618
11109,2148741.5090355934
11110,227765.04089232834
11111,441472.34142202546
11112,218820.8490940058
11113,1658527.1076523047
11114,5188522.7375122355
11115,529945.389632105
11116,149594.56646420303
11117,612371.257421985
11118,408108.5341135853
11119,1788937.1112907475
11120,905458.2089674529
11121,1754874.783095338
11122,496070.87097557704
11123,237534.76468512608
11124,1741799.8347864954
11125,721646.5812105057
11126,305309.48516210256
11127,732346.1584243788
11128,607170.1459629352
11129,1793445.8218574626
11130,2351512.5147639243
11131,674859.9547688205
11132,700538.5675703805
11133,306747.03266875196
11134,2570819.8751766197
11135,918113.5880472271
11136,318626.64809287107
11137,378678.59869324224
11138,1065553.6328954585
11139,523326.1569756851
11140,3007195.786846349
11141,1772492.3596453376
11142,1192640.4095890883
11143,770349.7600564857
11144,1979230.6548329904
11145,620271.8172525474
11146,945368.2755485378
11147,1064433.1099763045
11148,1275153.050196081
11149,1204057.4011159937
11150,924092.0168315539
11151,903508.2532759042
11152,1393123.9482896402
11153,3320384.9200774133
11154,1609372.0891978012
11155,1522801.9562253018
11156,942121.4280217792
11157,185505.47148822498
11158,1060450.339020587
11159,902235.9992104451
11160,664351.8614963875
11161,623708.4844548055
11162,1295423.7766726555
11163,689672.0153148097
11164,1400071.823323002
11165,1046928.6873089802
11166,2711278.5697097555
11167,192917.32721411006
11168,1121508.0852833795
11169,1025329.2097296446
11170,634729.3212051616
11171,1568755.2754875373
11172,1124656.0515074488
11173,875850.9341971438
11174,2053447.0907917672
11175,523982.3502188822
11176,859900.0809918342
11177,571450.7481938627
11178,2705340.552775608
11179,1153088.509127768
11180,1443646.7921479165
11181,496146.4593135656
11182,2041402.0612904443
11183,955915.7854467806
11184,315557.6305961057
11185,394166.5139253211
11186,1489614.9790275309
11187,215984.9855764292
11188,889062.2445150623
11189,619757.7654666236
11190,669205.15671048
11191,839836.0182117958
11192,999235.8275674816
11193,2134154.0635609855
11194,1011032.4979955707
11195,419936.42351722624
11196,366344.08638751187
11197,708831.4914252938
11198,3953829.9112382443
11199,445294.73660754977
11200,541285.8537038596
11201,533569.5855037507
11202,774704.1752991583
11203,1340865.8062960734
11204,1439594.5509904812
11205,487149.25722502184
11206,657007.0678088048
11207,1391477.968210826
11208,1177113.0055832255
11209,723250.4085205775
11210,772794.4657925523
11211,1501566.5994432482
11212,529661.3113224248
11213,1674674.1036453326
11214,1487526.6771520628
11215,412060.7970809543
11216,1749827.27602139
11217,1381292.8479942179
11218,333276.58980505116
11219,415488.93210294825
11220,352938.89656590024
11221,1934080.735306545
11222,868260.9838266427
11223,974846.1262201738
11224,650015.039972168
11225,382359.1497829433
11226,418469.74598584196
11227,525719.0406119219
11228,2580447.530689865
11229,926418.2645499061
11230,1075232.414061335
11231,1677881.8377614934
11232,913838.8973115868
11233,1012024.503112932
11234,526844.7130603392
11235,1370266.8049763225
11236,2837077.3589872047
11237,549994.2412608066
11238,287761.2770725341
11239,1485344.5561724436
11240,644283.5330126025
11241,1827173.1152870196
11242,927672.3332474984
11243,1009696.7616424644
11244,916915.5386135658
11245,4731357.634641134
11246,394724.58508454583
11247,1937500.0713419074
11248,1558563.908358343
11249,144298.12580507316
11250,1309414.3436446257
11251,464566.0365768334
11252,559647.9820691316
11253,1181039.961687518
11254,464988.4309228589
11255,2012415.8410376234
11256,757186.3241195306
11257,681063.7877976316
11258,1485329.4781733607
11259,292646.91188671015
11260,2522889.708747022
11261,588639.6440976844
11262,323916.5658960933
11263,1342884.747834698
11264,890442.0409578899
11265,126870.39067448028
11266,776731.736797681
11267,436384.1547367453
11268,432798.2798689265
11269,1371418.3202134143
11270,1181916.888008819
11271,476757.15682125394
11272,743914.0326270179
11273,712765.4159825415
11274,631379.296403963
11275,2012569.1451923945
11276,345390.81154798996
11277,407569.1859672952
11278,1556349.5579824373
11279,464247.1541665988
11280,793008.0453778685
11281,1601693.93371517
11282,1428447.9211385439
11283,952548.8136178646
11284,1575224.4067390426
11285,1119491.0650739898
11286,533990.3618920174
11287,597772.6022526284
11288,430277.8554206617
11289,371822.3358303448
11290,177189.1764881636
11291,753700.4082964951
11292,849635.0454856437
11293,2004594.554333206
11294,1739990.8064438913
11295,619859.9145125137
11296,1172766.4036155385
11297,583912.2626645041
11298,368351.84034542326
11299,1858720.3716520108
11300,356773.8644328123
11301,918881.5723437765
11302,1741799.8347864954
11303,238431.7011720479
11304,1751409.4624312837
11305,1443940.7209022036
11306,2011915.6827978406
11307,93536.42851856997
11308,877671.7570720909
11309,730835.3808521242
11310,994779.5931783147
11311,737013.2904572352
11312,800133.028923777
11313,529698.4815419407
11314,750111.370174506
11315,560493.6698359345
11316,939433.6752654013
11317,765063.9186971339
11318,953328.1751081753
11319,1763144.8738547752
11320,1472618.162075702
11321,1143620.7374233997
11322,3957764.1765921144
11323,861619.7463607463
11324,1097089.956058251
11325,898357.98737859
11326,1520287.8938620863
11327,246584.97659936355
11328,722495.1496511046
11329,601695.4844082663
11330,652092.2835359519
11331,990851.5691570219
11332,328315.4533959307
11333,1092282.0269902113
11334,950073.1198423214
11335,2619321.688640819
11336,1698656.4172486875
11337,566394.6163666059
11338,1583073.2346692544
11339,741159.393646969
11340,1189301.673782336
11341,1686904.8835131803
11342,751234.8698316402
11343,970916.505431068
11344,849687.5754525847
11345,194452.8306909286
11346,3402261.452465029
11347,319443.07519102073
11348,2088558.9449800325
11349,670512.4725954937
11350,1972425.087030297
11351,485433.2348376093
11352,391228.10502817685
11353,776839.3652151991
11354,1701800.7875936904
11355,798308.5261311344
11356,903753.4996671936
11357,545906.0031974035
11358,1757897.0011883022
11359,334684.6675239396
11360,876700.7298481303
11361,233558.59190521998
11362,1077625.3768497785
11363,2443830.198771948
11364,90172.64163654001
11365,858639.1756284268
11366,1205456.6896929804
11367,960020.6914982358
11368,950947.895576964
11369,377589.7006845647
11370,1318759.5654899457
11371,411620.44327518815
11372,2369282.2247959813
11373,1987833.7812329545
11374,607140.9913048686
11375,723768.6745081765
11376,524690.8655944881
11377,1779447.2015914274
11378,1222651.5783052987
11379,987420.1288450095
11380,153135.40071741625
11381,1431948.5033196567
11382,140888.94566537187
11383,966700.6794400847
11384,746332.859025192
11385,449024.072852528
11386,1382366.8020379895
11387,1466859.1112781032
11388,1314530.440308479
11389,560037.0261969687
11390,1694696.9731702488
11391,829799.0363072257
11392,1144742.5782234382
11393,124433.73898000184
11394,800669.519993793
11395,832919.7922256372
11396,1235242.2842588131
11397,952302.7961232396
11398,1144348.067217797
11399,953521.9174828402
11400,615571.3307441358
11401,1987704.1581741648
11402,1360441.4921693834
11403,248685.9527052798
11404,1110401.0828311024
11405,600372.319528745
11406,864416.7748140751
11407,1341321.430357391
11408,2227575.2050953503
11409,595800.2088160334
11410,275693.58945885126
11411,2115273.185179669
11412,1160198.0674570687
11413,2086826.0462790125
11414,561170.5986906624
11415,1714165.7524778668
11416,1459848.44769572
11417,1333774.8567808436
11418,1379371.6549109768
11419,956160.2511740606
11420,2148951.5162928933
11421,445747.1795978977
11422,216356.39906168217
11423,1084315.9751546904
11424,617561.6751667825
11425,227129.36080821336
11426,589537.519036979
11427,659792.1537379909
11428,916802.2180944594
11429,592356.2645847641
11430,838402.1311729305
11431,1172682.1648897016
11432,385060.7123866273
11433,1004013.4799645792
11434,2256087.554469703
11435,1322946.397625952
11436,601692.9661370956
11437,927221.9936822491
11438,96868.80649013136
11439,2383411.080631156
11440,4319957.967775675
11441,85521.47509956683
11442,1220658.1318735725
11443,1355230.7380691944
11444,362920.53057582554
11445,455315.5448952539
11446,2626023.464993206
11447,70887.68233781958
11448,585595.9977978287
11449,499000.53378151945
11450,134544.0170700726
11451,1007074.0006145575
11452,1604986.0039105392
11453,150827.28003981247
11454,178901.41168998994
11455,1889272.871769273
11456,138150.9496062674
11457,624665.6015910805
11458,1023629.7758170085
11459,656297.4542651263
11460,1515880.8063273444
11461,651461.5130036128
11462,485150.2044769807
11463,800916.180483982
11464,1004040.9049799828
11465,2367925.5536677204
11466,155101.69701024002
11467,844077.3654884676
11468,203009.44311302915
11469,2083494.379058685
11470,2261509.4538635383
11471,2789695.8003429067
11472,2867964.5405437853
11473,81460.90514646459
11474,1687492.2306866911
11475,728581.5687315502
11476,1996109.1205337883
11477,1052978.398398645
11478,384551.873984286
11479,1603267.7069426642
11480,1749627.0428249454
11481,260045.05119583296
11482,973863.9268493496
11483,2307923.3948481632
11484,1532923.7736856982
11485,285722.3058339886
11486,838301.8543970779
11487,799263.0244514546
11488,328903.68820442737
11489,2005546.649459369
11490,492270.2876141433
11491,752741.0122562888
11492,1954714.9276785383
11493,803646.5984605148
11494,3260664.889394513
11495,1593444.0294173777
11496,1732053.4031462942
11497,708362.0042690132
11498,265109.16336134553
11499,524536.8238238286
11500,2218678.16090541
11501,596148.2338098583
11502,1884212.7545120274
11503,561282.4136165536
11504,125324.96896042083
11505,528207.7958749677
11506,814859.6736960827
11507,595386.6193569769
11508,1871499.5010900751
11509,760049.2218684469
11510,1337997.3632793424
11511,802569.4822610833
11512,1944178.2712729743
11513,566755.6531364502
11514,341555.19391968544
11515,136815.7114395613
11516,941690.753388309
11517,1299192.4879868184
11518,3005274.7018052572
11519,601258.3756766
11520,735259.8782092076
11521,4022028.448034749
11522,1350336.309041195
11523,1187453.5306405728
11524,592786.4671521812
11525,139057.5532882566
11526,795693.6527319836
11527,396125.6745539589
11528,644014.0983915203
11529,943048.9886741085
11530,910235.3800124435
11531,232665.58330326367
11532,976180.5244452768
11533,242495.38091033453
11534,185274.33348466855
11535,596733.2872280694
11536,1690505.9003700064
11537,390386.70520355634
11538,632952.1028951243
11539,369255.8030675065
11540,826401.234760358
11541,681089.9974147248
11542,1866988.1527518493
11543,889829.8348342042
11544,519979.45106134465
11545,237777.89540118806
11546,2989274.4371416033
11547,863873.043795667
11548,1092786.2721676726
11549,191087.43210272831
11550,878342.7019158099
11551,576234.6470624254
11552,979191.3028792836
11553,1716220.2224537593
11554,1778933.7610208378
11555,265308.32041487435
11556,460727.87145774945
11557,1913343.634225697
11558,537592.740628503
11559,351054.66314055654
11560,1351516.6196647764
11561,313693.05125575914
11562,1466394.4817765027
11563,409626.7016408351
11564,272681.1291383645
11565,420365.03828324616
11566,974756.7403567298
11567,1747150.4788393397
11568,288713.2605396372
11569,1843829.1231636833
11570,196246.9316262777
11571,559600.9460141868
11572,1819396.682759425
11573,1157545.9381297654
11574,1501747.5146976835
11575,1137705.953909078
11576,195429.30572747736
11577,279054.9228997989
11578,2145870.889469285
11579,510481.8900150718
11580,2915527.0823104787
11581,584401.608831878
11582,447324.20090327074
11583,1079066.2945282261
11584,667112.5436989003
11585,126096.03899015562
11586,242250.50397416318
11587,273016.5316258061
11588,958738.4159285171
11589,841162.8582599853
11590,1617718.1920857944
11591,399662.80685533944
11592,184868.93676780668
11593,1591288.5682932984
11594,1021074.7075576851
11595,1327960.6106114925
11596,1214820.463931519
11597,2177230.702780764
11598,709371.0267592043
11599,691107.920891822
11600,807205.9758168601
11601,1265017.6012564471
11602,1238562.5690825214
11603,471823.2902410779
11604,86398.81936714913
11605,331371.90784697846
11606,2697845.537868133
11607,667946.9665685802
11608,1166864.8720887655
11609,1603249.6578525112
11610,881790.9475897657
11611,1728218.383540015
11612,1139622.6476346143
