Unique Id,Price
11001,411318.5530190558
11002,983449.355871802
11003,1549202.725151036
11004,2364603.022187806
11005,3012799.5214092433
11006,2655314.2223285637
11007,3272809.0792468023
11008,2501409.0243361406
11009,381406.3971411367
11010,1353785.3703680758
11011,3500204.9299045694
11012,1499162.8419872744
11013,1592986.8829715168
11014,1956927.9129210156
11015,659135.8167351276
11016,1008731.4152645251
11017,2345653.1919958303
11018,267454.38894321746
11019,708393.5021566153
11020,455494.25318731065
11021,237480.5554898653
11022,662416.599632834
11023,350808.673994052
11024,507409.8432317571
11025,1400158.10802596
11026,3457020.104779371
11027,1007043.2382300235
11028,403023.699791654
11029,850242.2824705186
11030,1500736.87978386
11031,669162.1168863397
11032,626402.2338210209
11033,1148842.9636904502
11034,1246263.7458627606
11035,744757.775761828
11036,323547.214583899
11037,679898.0909101358
11038,914395.2774382225
11039,939906.5334429402
11040,799733.2187201111
11041,2200032.034841841
11042,301714.9730667856
11043,989517.1136949642
11044,270623.1762717783
11045,701686.4006106567
11046,629715.7851084607
11047,1253001.0592275884
11048,756456.8008211199
11049,2206043.566723255
11050,1322010.4687351286
11051,363758.1071330087
11052,723538.7609672514
11053,2077037.6011359857
11054,1012786.8523312246
11055,131172.37249229898
11056,1595895.7298625147
11057,518706.13028986385
11058,1249096.992377858
11059,366292.94392327196
11060,1044927.1019038302
11061,199170.8761262886
11062,871888.1082544131
11063,1880531.885407426
11064,552267.4521490469
11065,701216.4462417621
11066,279434.37023712
11067,2748981.110910739
11068,989111.5861121423
11069,660010.4892169585
11070,1540661.4496035872
11071,1532962.995908212
11072,2276362.068274367
11073,666995.2886508155
11074,2069766.5934413283
11075,820244.8578271188
11076,715871.7133613197
11077,347695.0649559622
11078,314570.03488826
11079,876479.1994422042
11080,2677786.2475232095
11081,378097.4016199863
11082,655865.957618655
11083,1080301.0422401745
11084,439217.61203523044
11085,452074.8119199215
11086,147800.93941554145
11087,608398.9674377299
11088,123020.23431654922
11089,920427.4932575312
11090,629184.7259812735
11091,2277729.1174028637
11092,2660626.3719846653
11093,172311.10054855287
11094,3022596.2260016566
11095,645492.8162192948
11096,472182.20891742565
11097,720882.3191335477
11098,1069979.3705725973
11099,1450028.9024043113
11100,2392584.2753975736
11101,965064.9469983872
11102,824337.0587367229
11103,395874.9346932297
11104,1011329.8569758945
11105,392930.75557898
11106,777526.1436555921
11107,3730668.8079802357
11108,430198.8335825743
11109,1759513.3486522816
11110,318167.17782046745
11111,443576.4379337919
11112,268055.0328220166
11113,1792122.443360962
11114,5088528.650654641
11115,496486.93331951054
11116,111279.29897907373
11117,546497.0263235214
11118,385819.95764893276
11119,1887538.5940843483
11120,959184.7736717472
11121,1672040.298336076
11122,689763.9167637016
11123,262529.26490642666
11124,1725474.7510280365
11125,789053.7470449462
11126,298763.5086023753
11127,701218.2762626365
11128,610548.3416562227
11129,1880512.0273843263
11130,2337986.286149297
11131,656269.5051975936
11132,773895.5778978062
11133,340884.9545906764
11134,2650471.2368043223
11135,997410.3569871335
11136,307791.0273033622
11137,389408.1916333029
11138,1059345.508197065
11139,494346.31411757314
11140,2925108.338783416
11141,1656171.5040873077
11142,1146625.9672098556
11143,790901.8189734502
11144,2083000.1203226421
11145,557069.21375095
11146,1011932.9036985381
11147,1120815.959498205
11148,1359375.741331704
11149,1043818.3083691029
11150,888416.7924971217
11151,824380.8966941205
11152,1431698.067212615
11153,3297925.7489024443
11154,1670151.3626214212
11155,1523559.668114929
11156,947168.0748724185
11157,198647.86762519812
11158,1008207.8172427728
11159,893484.1792083104
11160,779547.9235684535
11161,635806.1210807529
11162,1297707.1863582474
11163,700857.0599957277
11164,1410536.3356320164
11165,1021678.3314421506
11166,2586359.0087055196
11167,192315.98665032606
11168,950028.6899292365
11169,955426.1312910845
11170,662494.4926391543
11171,1587124.5161105595
11172,1113872.1546220593
11173,935448.5307622676
11174,1888322.6957586154
11175,509862.96856516576
11176,820909.0521808536
11177,564648.2616901753
11178,2522527.3094794317
11179,1139564.7038333053
11180,1296621.7264735692
11181,561468.74332514
11182,2029218.0502849778
11183,897234.8285844108
11184,354874.01387167856
11185,284626.2466600514
11186,1451772.7019258935
11187,207149.25329654635
11188,719569.3021810025
11189,573436.9793519328
11190,681098.6770321839
11191,922949.2115545913
11192,966493.5270092387
11193,1945623.5866600764
11194,912690.7371043186
11195,437690.4303059776
11196,391972.2146753526
11197,758999.4883542621
11198,3488206.8648145334
11199,439296.2815548951
11200,490373.64241355396
11201,550558.9527909828
11202,888919.7091487232
11203,1375843.2337518937
11204,1184702.3282665396
11205,523664.54022935685
11206,719214.7140770315
11207,1410467.8494363981
11208,1162815.5940216188
11209,748085.4348817656
11210,771988.3495340403
11211,1532028.8637328343
11212,526539.6662666108
11213,1649641.172239887
11214,1481845.3586376712
11215,407031.68966150563
11216,1736457.094067875
11217,1368186.2921193151
11218,340666.92373039125
11219,285127.5069058481
11220,352965.27750013926
11221,2010365.6450141773
11222,920395.7840501908
11223,1038949.8566420762
11224,630367.6917599441
11225,362919.67766449595
11226,374885.48540604085
11227,564727.3231934756
11228,2425474.4694162915
11229,1071961.2217487737
11230,1161137.9791540431
11231,1744550.7073161744
11232,889738.7921287252
