Unique Id,Price
11001,377109.48798170086
11002,999360.4845863845
11003,1513384.2079384685
11004,2348843.1298610107
11005,2987880.58048541
11006,2686148.6289500487
11007,3295330.9133626493
11008,2479291.1909422013
11009,360556.4187160652
11010,1380351.7669632677
11011,3418830.6801212076
11012,1537030.3924796828
11013,1567255.9766396696
11014,1956264.5400957998
11015,628754.7641461681
11016,1045782.9873341684
11017,2367525.821339717
11018,269272.1304404509
11019,690433.8488640047
11020,447797.14841279003
11021,262321.9617703463
11022,664788.3792922666
11023,366296.4059763932
11024,490596.50863193016
11025,1438572.4475197021
11026,3478672.755838572
11027,1042144.8585324787
11028,413589.41873121867
11029,822706.4495731769
11030,1512954.674353746
11031,684890.1460590475
11032,628872.2202011234
11033,1156522.0960785355
11034,1204624.2420313559
11035,783897.5969775738
11036,317941.18331752834
11037,678949.2150691353
11038,911826.308030129
11039,965420.550542012
11040,786308.0068675969
11041,2247852.3221528465
11042,310349.0012978241
11043,1049312.8500590618
11044,279394.5941978193
11045,782620.8784088558
11046,676045.5688192454
11047,1246238.643615135
11048,723541.3520481954
11049,2143187.565923096
11050,1318749.6257648007
11051,357331.61428049474
11052,730999.3490925496
11053,2095158.6790530602
11054,925558.8607928723
11055,121519.16951844281
11056,1543439.8806072576
11057,526626.5516385813
11058,1233476.6179014102
11059,360435.55112059944
11060,1068972.876691676
11061,186397.05875460582
11062,857984.6973067558
11063,1905268.350544888
11064,538228.6885478633
11065,777246.109583304
11066,223104.75845625825
11067,2711562.724047002
11068,968297.6314169558
11069,671879.6614196022
11070,1501435.0020971906
11071,1531041.0775606213
11072,2265311.9382832046
11073,647328.142765065
11074,2079298.2896018778
11075,839070.1380054113
11076,681004.852390155
11077,333327.47667395644
11078,287191.74145616783
11079,873966.5799600909
11080,2685680.0446730284
11081,305173.8446154307
11082,614360.7020893571
11083,1087031.149569031
11084,414148.6064821326
11085,445345.80264534097
11086,150094.03623187743
11087,628318.3141950304
11088,136920.66769779118
11089,950982.0419127223
11090,602483.8201617209
11091,2283806.0534940506
11092,2659462.6836549114
11093,169902.78354098188
11094,2969346.0629684287
11095,640144.4902759345
11096,476219.7535913495
11097,733210.3400919938
11098,1040085.588712892
11099,1434837.5808085648
11100,2318769.1057984144
11101,960322.506700228
11102,819995.1018556876
11103,410807.7461723894
11104,1000966.3311895208
11105,400514.8085546149
11106,785399.1044429226
11107,3796980.529737402
11108,420566.7884100923
11109,1777246.6719752033
11110,298920.61597079947
11111,445399.11189357465
11112,292869.4863919903
11113,1597218.2188888039
11114,4944064.402786173
11115,498192.2374786068
11116,121509.0236721781
11117,652340.0590763115
11118,429551.9476403916
11119,1865317.5522631302
11120,951840.1914590729
11121,1628830.5929201504
11122,643147.5839327358
11123,256965.1978858991
11124,1729442.1912585571
11125,802548.9581346
11126,282761.02396485343
11127,684378.266812793
11128,608105.2432308254
11129,1859032.7758129581
11130,2284439.938132563
11131,659110.8861689175
11132,783544.6314682561
11133,349397.13062351046
11134,2667016.3391774264
11135,978513.4248664646
11136,323727.0348714681
11137,393561.5720069811
11138,1011292.2416264061
11139,467609.0365013515
11140,2897968.87093079
11141,1675313.0528887336
11142,1159273.9393565857
11143,786008.8963013238
11144,2042229.6372049283
11145,594755.229919828
11146,1002441.9663179308
11147,1051835.4013055998
11148,1378282.2895356696
11149,1104735.484489489
11150,876521.4585612293
11151,844150.2800029805
11152,1426017.6272820658
11153,3260104.1759214657
11154,1610611.3813747547
11155,1508183.1922302903
11156,949551.8321618247
11157,211920.50918379263
11158,1045277.5449385318
11159,866479.6547506433
11160,786692.336871603
11161,589026.1964583044
11162,1292275.303268272
11163,697635.6043228286
11164,1414598.2826172695
11165,1028217.9053745527
11166,2588770.509246407
11167,185938.03939546563
11168,934988.9768550773
11169,963083.8199875639
11170,653296.1104677212
11171,1576670.5504574615
11172,1110127.3981244082
